City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
440,Guia Lopes Da Laguna,-21.4578,-56.1142,298.06,38,10,"{'speed': 0.3, 'deg': 37, 'gust': 0.49}",BR,1690236581
441,Kavalerovo,44.2661,135.0572,296.18,92,62,"{'speed': 0.89, 'deg': 283, 'gust': 1.37}",RU,1690236581
442,Atafu Village,-8.5421,-172.5159,302.24,69,33,"{'speed': 8.19, 'deg': 102, 'gust': 8.82}",TK,1690236582
443,Juneau,58.3019,-134.4197,290.43,100,75,"{'speed': 5.66, 'deg': 240}",US,1690236300
444,Barcelos,41.5388,-8.6151,290.84,91,17,"{'speed': 2.9, 'deg': 337, 'gust': 4.51}",PT,1690236584
445,Fisterra,42.9049,-9.2629,290.23,77,49,"{'speed': 4.48, 'deg': 4, 'gust': 6.07}",ES,1690236584
446,Psebay,44.1234,40.8107,289.96,89,81,"{'speed': 1.64, 'deg': 206, 'gust': 1.46}",RU,1690236585
447,Mishkino,55.3389,63.9175,289.6,59,24,"{'speed': 1.93, 'deg': 263, 'gust': 2.02}",RU,1690236586
448,Lewistown,40.5992,-77.5714,303.8,78,0,"{'speed': 3.09, 'deg': 130}",US,1690236587
449,Wenling,28.3669,121.36,299.7,90,22,"{'speed': 1.33, 'deg': 174, 'gust': 1.92}",CN,1690236587
450,Belmonte,-15.8631,-38.8828,295.03,80,0,"{'speed': 4.35, 'deg': 160, 'gust': 6.17}",BR,1690236588
451,Conception Bay South,47.4999,-52.9981,294.0,87,87,"{'speed': 4.64, 'deg': 261, 'gust': 9.31}",CA,1690236525
452,Capitan Bado,-23.2667,-55.5333,295.91,42,12,"{'speed': 2.99, 'deg': 50, 'gust': 4.93}",PY,1690236590
453,Tripoli,32.8752,13.1875,304.29,43,0,"{'speed': 2.76, 'deg': 123, 'gust': 4.05}",LY,1690236340
454,Mili,6.0815,171.735,301.3,77,72,"{'speed': 5.69, 'deg': 83, 'gust': 6.6}",MH,1690236591
455,Sur,22.5667,59.5289,303.17,67,100,"{'speed': 3.13, 'deg': 36, 'gust': 4.44}",OM,1690236591
456,Nichinan,31.6,131.3667,298.97,88,85,"{'speed': 1.43, 'deg': 93, 'gust': 2.48}",JP,1690236592
457,Marsala,37.7966,12.4352,308.11,50,0,"{'speed': 10.19, 'deg': 136, 'gust': 15.22}",IT,1690236592
458,Bequimao,-2.4489,-44.7825,298.96,78,71,"{'speed': 1.67, 'deg': 13, 'gust': 5.17}",BR,1690236593
459,Lubango,-14.9172,13.4925,289.01,36,64,"{'speed': 0.95, 'deg': 176, 'gust': 1.45}",AO,1690236593
460,Harstad,68.799,16.5293,287.49,100,89,"{'speed': 1.79, 'deg': 341, 'gust': 2.68}",NO,1690236594
461,Kuybyshevo,47.8123,38.9073,292.65,59,31,"{'speed': 2.96, 'deg': 5, 'gust': 5.8}",RU,1690236595
462,Talara,-4.5772,-81.2719,295.87,80,100,"{'speed': 8.17, 'deg': 188, 'gust': 9.83}",PE,1690236595
463,Manhattan,40.7834,-73.9662,303.05,60,0,"{'speed': 6.17, 'deg': 200}",US,1690236365
464,Richards Bay,-28.783,32.0377,289.14,73,100,"{'speed': 3.19, 'deg': 232, 'gust': 7.16}",ZA,1690236596
465,Kapa'A,22.0752,-159.319,302.14,84,100,"{'speed': 6.17, 'deg': 30}",US,1690236597
466,Fale Old Settlement,-9.3852,-171.2468,301.94,72,6,"{'speed': 7.51, 'deg': 112, 'gust': 8.1}",TK,1690236598
467,Kirovo-Chepetsk,58.5539,50.0399,284.41,95,20,"{'speed': 1.75, 'deg': 225, 'gust': 1.81}",RU,1690236598
468,Lompoc,34.6391,-120.4579,309.23,63,40,"{'speed': 3.6, 'deg': 290}",US,1690236599
469,Queenstown,-31.8976,26.8753,277.0,55,0,"{'speed': 0.57, 'deg': 54, 'gust': 0.79}",ZA,1690236600
470,Floriano,-6.7669,-43.0225,301.39,35,18,"{'speed': 2.3, 'deg': 145, 'gust': 2.49}",BR,1690236600
471,Shenjiamen,29.9576,122.298,298.85,94,71,"{'speed': 4.54, 'deg': 170, 'gust': 8.53}",CN,1690236601
472,Motygino,58.1831,94.7592,289.01,99,94,"{'speed': 1.03, 'deg': 218, 'gust': 1.13}",RU,1690236602
473,Sao Joao Da Barra,-21.6403,-41.0511,295.2,86,0,"{'speed': 4.89, 'deg': 50, 'gust': 7.84}",BR,1690236544
474,Ares,-6.1944,-35.1603,296.93,82,9,"{'speed': 5.88, 'deg': 155, 'gust': 10.74}",BR,1690236604
475,Sainte-Marie,-20.8968,55.5496,294.22,81,20,"{'speed': 4.12, 'deg': 140}",RE,1690236605
476,Dodge City,37.7528,-100.0171,310.35,41,0,"{'speed': 5.66, 'deg': 200, 'gust': 9.26}",US,1690236350
477,Siwa Oasis,29.2041,25.5195,306.04,26,0,"{'speed': 6.49, 'deg': 31, 'gust': 11.77}",EG,1690236606
478,Enewetak,11.3474,162.3373,301.54,79,72,"{'speed': 8.08, 'deg': 81, 'gust': 9.02}",MH,1690236608
479,Santa Vitoria Do Palmar,-33.5189,-53.3681,282.35,94,100,"{'speed': 5.23, 'deg': 141, 'gust': 8.68}",BR,1690236609
480,Puerto Real,36.5282,-6.1901,296.27,78,0,"{'speed': 3.09, 'deg': 230}",ES,1690236610
481,Sitka,57.0531,-135.33,292.09,68,0,"{'speed': 2.57, 'deg': 200}",US,1690236611
482,Vilyuysk,63.7553,121.6247,289.22,93,100,"{'speed': 3.3, 'deg': 43, 'gust': 6.96}",RU,1690236612
483,Bac Lieu,9.285,105.7244,298.59,89,88,"{'speed': 3.47, 'deg': 246, 'gust': 5.96}",VN,1690236614
484,Gazojak,41.1875,61.4036,306.44,17,0,"{'speed': 4.09, 'deg': 67, 'gust': 4.97}",TM,1690236615
485,Crolles,45.282,5.8782,293.91,94,100,"{'speed': 2.01, 'deg': 249, 'gust': 2.14}",FR,1690236616
486,Derecske,47.35,21.5667,299.4,61,0,"{'speed': 5.14, 'deg': 170}",HU,1690236617
487,Motilla Del Palancar,39.5709,-1.9068,297.27,35,19,"{'speed': 3.13, 'deg': 289, 'gust': 5.81}",ES,1690236617
488,Gorontalo,0.5412,123.0595,297.24,91,71,"{'speed': 2.53, 'deg': 128, 'gust': 5.67}",ID,1690236618
489,Haiku-Pauwela,20.9219,-156.3051,303.24,62,20,"{'speed': 11.83, 'deg': 40, 'gust': 15.43}",US,1690236618
490,Conduaga,8.862,117.4893,299.12,89,100,"{'speed': 4.72, 'deg': 230, 'gust': 6.85}",PH,1690236619
491,Novo Aripuana,-5.1206,-60.3797,302.53,42,45,"{'speed': 0.68, 'deg': 128, 'gust': 0.75}",BR,1690236620
492,Kilindoni,-7.9139,39.6668,298.12,76,13,"{'speed': 7.25, 'deg': 133, 'gust': 8.78}",TZ,1690236621
493,Victoria Point,-27.5833,153.3,289.92,69,69,"{'speed': 1.79, 'deg': 154, 'gust': 4.92}",AU,1690236621
494,Selkirk,50.1436,-96.8845,302.1,43,7,"{'speed': 3.48, 'deg': 23, 'gust': 3.26}",CA,1690236622
495,Fort Beaufort,-32.7748,26.6338,280.14,60,0,"{'speed': 1.25, 'deg': 9, 'gust': 1.17}",ZA,1690236623
496,Airway Heights,47.6446,-117.5933,305.81,18,40,"{'speed': 8.23, 'deg': 220, 'gust': 11.83}",US,1690236623
497,Antsiranana,-12.2787,49.2917,295.16,79,74,"{'speed': 4.8, 'deg': 144, 'gust': 11.5}",MG,1690236624
498,Nikolayevsk-On-Amure,53.1406,140.73,295.69,62,93,"{'speed': 1.75, 'deg': 121, 'gust': 2.84}",RU,1690236625
499,Ciudad Guadalupe Victoria,24.4497,-104.1225,298.82,35,90,"{'speed': 5.27, 'deg': 82, 'gust': 6.65}",MX,1690236625
500,Kruisfontein,-34.0033,24.7314,279.75,78,0,"{'speed': 2.41, 'deg': 330, 'gust': 2.33}",ZA,1690236626
501,Kovernino,57.1253,43.8142,286.76,98,100,"{'speed': 3.3, 'deg': 213, 'gust': 8.11}",RU,1690236626
502,Paphos,34.7667,32.4167,303.03,32,0,"{'speed': 2.57, 'deg': 10}",CY,1690236627
503,Yanchep,-31.55,115.6833,288.22,57,59,"{'speed': 5.06, 'deg': 20, 'gust': 11.8}",AU,1690236628
504,Cockburn Town,21.4612,-71.1419,303.13,66,40,"{'speed': 5.14, 'deg': 80}",TC,1690236628
505,Leh,34.1667,77.5833,289.85,55,10,"{'speed': 1.95, 'deg': 291, 'gust': 2.2}",IN,1690236629
506,Ola,59.5833,151.2833,291.01,64,3,"{'speed': 0.61, 'deg': 123, 'gust': 0.96}",RU,1690236629
507,Dzhalagash,45.0833,64.6667,302.94,27,0,"{'speed': 2.31, 'deg': 15, 'gust': 2.65}",KZ,1690236630
508,La Passe,45.5549,-0.8967,292.28,88,45,"{'speed': 6.62, 'deg': 288, 'gust': 10.12}",FR,1690236631
509,Macapa,0.0389,-51.0664,303.14,74,40,"{'speed': 3.09, 'deg': 70}",BR,1690236632
510,Sovetskaya Gavan',48.9723,140.2878,293.25,83,35,"{'speed': 1.83, 'deg': 180, 'gust': 2.6}",RU,1690236632
511,Inari,68.906,27.0288,284.26,98,100,"{'speed': 3.3, 'deg': 30, 'gust': 7.41}",FI,1690236633
512,Jayapura,-2.5333,140.7,298.81,92,68,"{'speed': 1.37, 'deg': 216, 'gust': 1.58}",ID,1690236633
513,Rawson,-43.3002,-65.1023,280.51,63,90,"{'speed': 9.76, 'deg': 6, 'gust': 14.6}",AR,1690236634
514,Bereznik,62.8551,42.7072,285.01,97,99,"{'speed': 1.4, 'deg': 143, 'gust': 1.63}",RU,1690236635
515,El Fasher,13.6279,25.3494,305.98,31,94,"{'speed': 2.47, 'deg': 176, 'gust': 3.12}",SD,1690236635
516,Yako,12.9667,-2.2667,299.49,74,43,"{'speed': 4.02, 'deg': 179, 'gust': 6.23}",BF,1690236636
517,Severo-Yeniseyskiy,60.3725,93.0408,286.34,93,12,"{'speed': 0.55, 'deg': 76, 'gust': 0.55}",RU,1690236637
518,Sheksna,59.21,38.5107,284.08,96,55,"{'speed': 2.29, 'deg': 230, 'gust': 2.92}",RU,1690236637
519,Plymouth,41.8334,-70.8328,302.05,65,0,"{'speed': 4.63, 'deg': 200}",US,1690236608
520,Buchanan,5.8808,-10.0467,297.86,89,100,"{'speed': 4.1, 'deg': 191, 'gust': 6.23}",LR,1690236640
521,Bereeda,11.8704,51.0579,304.02,55,96,"{'speed': 4.24, 'deg': 150, 'gust': 6.84}",SO,1690236641
522,Naze,28.3667,129.4833,299.82,82,100,"{'speed': 5.03, 'deg': 137, 'gust': 7.34}",JP,1690236642
523,Zelenogorsk,56.1147,94.5861,289.38,98,100,"{'speed': 2.6, 'deg': 252, 'gust': 7.46}",RU,1690236643
524,Saint-Louis,16.3333,-15.0,306.93,42,51,"{'speed': 1.55, 'deg': 39, 'gust': 1.74}",SN,1690236644
525,Chilaw,7.5758,79.7953,301.16,87,98,"{'speed': 7.2, 'deg': 219, 'gust': 11.07}",LK,1690236645
526,Nantucket,41.2835,-70.0995,300.18,83,0,"{'speed': 2.57, 'deg': 200}",US,1690236646
527,Changchun,43.88,125.3228,294.03,92,48,"{'speed': 2.52, 'deg': 198, 'gust': 5.9}",CN,1690236541
528,Sinan,34.8262,126.1086,297.2,93,100,"{'speed': 4.3, 'deg': 148, 'gust': 5.87}",KR,1690236647
529,Baoshan,46.5586,131.4244,295.11,84,1,"{'speed': 5.04, 'deg': 242, 'gust': 11.47}",CN,1690236647
530,Botro,7.8525,-5.3106,296.17,93,100,"{'speed': 1.48, 'deg': 188, 'gust': 1.68}",CI,1690236648
531,Acapulco De Juarez,16.8634,-99.8901,306.05,66,75,"{'speed': 3.09, 'deg': 240}",MX,1690236605
532,Ghat,24.9647,10.1728,305.1,11,44,"{'speed': 0.95, 'deg': 105, 'gust': 1.32}",LY,1690236649
533,Souillac,-20.5167,57.5167,295.36,88,40,"{'speed': 1.54, 'deg': 90}",MU,1690236649
534,Nova Vicosa,-17.8919,-39.3719,294.79,86,10,"{'speed': 3.61, 'deg': 141, 'gust': 4.89}",BR,1690236650
535,Zunyi,27.6867,106.9072,294.73,96,100,"{'speed': 1.04, 'deg': 101, 'gust': 1.07}",CN,1690236521
536,Auriflama,-20.6856,-50.5547,296.33,32,0,"{'speed': 1.58, 'deg': 64, 'gust': 1.76}",BR,1690236536
537,Buala,-8.145,159.5921,300.62,81,50,"{'speed': 3.05, 'deg': 146, 'gust': 4.09}",SB,1690236651
538,Jizzax,40.1158,67.8422,301.89,19,0,"{'speed': 2.47, 'deg': 272, 'gust': 3.22}",UZ,1690236652
539,Holmsund,63.706,20.3641,286.12,87,100,"{'speed': 2.24, 'deg': 60, 'gust': 2.24}",SE,1690236652
540,Okhotsk,59.3833,143.3,290.4,67,10,"{'speed': 1.85, 'deg': 190, 'gust': 2.09}",RU,1690236653
541,Cheremushki,52.8356,91.3944,286.07,92,97,"{'speed': 2.13, 'deg': 183, 'gust': 2.17}",RU,1690236654
542,Forster,-32.1667,152.5167,286.1,84,72,"{'speed': 3.04, 'deg': 237, 'gust': 5.56}",AU,1690236654
543,Kill Devil Hills,36.0307,-75.676,302.15,77,0,"{'speed': 2.57, 'deg': 110}",US,1690236655
544,Ma'An,26.9775,110.7211,298.26,89,99,"{'speed': 1.61, 'deg': 233, 'gust': 1.69}",CN,1690236655
545,Lindi,-10.0,39.7167,293.23,94,31,"{'speed': 1.83, 'deg': 209, 'gust': 3.38}",TZ,1690236656
546,Kidal,18.4411,1.4078,309.11,27,82,"{'speed': 5.25, 'deg': 139, 'gust': 7.94}",ML,1690236656
547,Mubende,0.5606,31.39,292.24,71,83,"{'speed': 0.68, 'deg': 184, 'gust': 1.26}",UG,1690236657
548,Puerto Colombia,10.9878,-74.9547,303.2,83,92,"{'speed': 9.87, 'deg': 40, 'gust': 12.51}",CO,1690236658
549,Nakskov,54.8373,11.1284,290.43,84,95,"{'speed': 7.94, 'deg': 296, 'gust': 8.96}",DK,1690236659
550,Flin Flon,54.7682,-101.865,302.79,25,74,"{'speed': 3.13, 'deg': 216, 'gust': 4.18}",CA,1690236659
551,Astoria,46.1879,-123.8313,293.48,87,100,"{'speed': 6.69, 'deg': 210, 'gust': 9.77}",US,1690236411
552,Amble,55.3333,-1.5833,285.23,82,75,"{'speed': 0.51, 'deg': 340}",GB,1690236660
553,San Pedro Pochutla,15.7333,-96.4667,305.21,65,100,"{'speed': 1.68, 'deg': 161, 'gust': 1.49}",MX,1690236434
554,Bathsheba,13.2167,-59.5167,299.31,86,100,"{'speed': 5.91, 'deg': 77, 'gust': 8.02}",BB,1690236662
555,Oriximina,-1.7656,-55.8661,302.61,49,5,"{'speed': 1.23, 'deg': 77, 'gust': 1.35}",BR,1690236663
556,Sucua,-2.4667,-78.1667,296.56,78,75,"{'speed': 3.6, 'deg': 190}",EC,1690236663
557,Rimouski,48.4488,-68.524,289.97,71,4,"{'speed': 3.88, 'deg': 242, 'gust': 6.35}",CA,1690236664
558,Labytnangi,66.6572,66.4183,290.55,77,100,"{'speed': 3.3, 'deg': 43, 'gust': 5.71}",RU,1690236665
559,Tamanrasset,22.785,5.5228,304.1,19,89,"{'speed': 3.09, 'deg': 150}",DZ,1690236665
560,Orange Farm,-26.4833,27.8667,285.99,22,78,"{'speed': 1.18, 'deg': 143, 'gust': 1.23}",ZA,1690236666
561,Salamina,37.9643,23.4965,304.16,56,0,"{'speed': 0, 'deg': 0}",GR,1690236666
562,Peniche,39.3558,-9.3811,292.2,87,7,"{'speed': 6.27, 'deg': 347, 'gust': 9.58}",PT,1690236667
563,Ilha De Mocambique,-15.0342,40.7358,296.43,79,6,"{'speed': 5.23, 'deg': 177, 'gust': 5.99}",MZ,1690236667
564,Priekule,56.4468,21.5897,289.77,98,70,"{'speed': 1.74, 'deg': 207, 'gust': 3.02}",LV,1690236668
565,Kristiansund,63.1115,7.732,287.18,82,75,"{'speed': 5.66, 'deg': 30}",NO,1690236669
566,Nayoro,44.3506,142.4578,295.39,99,100,"{'speed': 2.67, 'deg': 219, 'gust': 8.81}",JP,1690236669
567,Mandalgovi,45.7625,106.2708,290.4,55,100,"{'speed': 6.95, 'deg': 66, 'gust': 11.13}",MN,1690236670
568,Ust'-Kulom,61.6864,53.6902,286.47,95,93,"{'speed': 1.32, 'deg': 221, 'gust': 2.42}",RU,1690236671
569,Port Jervis,41.3751,-74.6927,301.51,58,39,"{'speed': 3.41, 'deg': 201, 'gust': 6.82}",US,1690236671
570,Kenora,49.8167,-94.4337,298.58,41,5,"{'speed': 4.92, 'deg': 220}",CA,1690236434
571,Nizhniy Kuranakh,58.8353,125.4869,292.69,84,100,"{'speed': 0.17, 'deg': 179, 'gust': 0.25}",RU,1690236673
572,Nizhnyaya Poyma,56.1622,97.1933,288.41,98,100,"{'speed': 3.32, 'deg': 239, 'gust': 9.66}",RU,1690236673
573,Tunceli,39.1083,39.5471,292.9,65,0,"{'speed': 3.55, 'deg': 2, 'gust': 4.15}",TR,1690236674
574,Huanan,46.2167,130.5167,293.79,88,4,"{'speed': 2.88, 'deg': 222, 'gust': 7.36}",CN,1690236674
